id,strava_activity_id,activity_name,distance,elapsed_time,moving_time,date,elevation_gain,average_heartrate,max_heartrate,final_time,final_distance,event_name,is_hidden,has_polyline,polyline_length,source,is_parkrun,year,month,day_of_week,hour,day_name,pace_min_per_km,distance_km,time_minutes,distance_category
890,8228938594,Defiant cookies parkrun,4993.9,1276,1276,2022-12-10 08:02:34+00:00,16.7,163.2,181.0,1276,4993.9,parkrun,1,1,446.0,oauth,True,2022,12,5,8,Saturday,4.258528738394174,4.9939,21.266666666666666,<5km
699,8199333135,Wentworth Common parkrun - 23:05,5015.4,1442,1435,2022-12-03 08:04:13+00:00,21.0,158.7,178.0,1435,5015.4,parkrun,1,1,583.0,oauth,True,2022,12,5,8,Saturday,4.768645903949171,5.0154,23.916666666666668,5-10km
700,8168039649,Cooks River parkrun - 25:08,5031.9,1509,1509,2022-11-26 08:02:04+00:00,33.0,153.5,171.0,1509,5031.9,parkrun,1,1,527.0,oauth,True,2022,11,5,8,Saturday,4.998112045151931,5.031899999999999,25.15,5-10km
4394,8136911727,Queenstown Marathon 2022,42473.6,14065,14040,2022-11-19 08:28:05+00:00,322.8,145.5,167.0,14040,42473.6,Queenstown Marathon,0,1,1287.0,oauth,False,2022,11,5,8,Saturday,5.509304603330069,42.4736,234.0,>42km
701,8136993560,Morning Run - Stromlo 30km - 3:49:49,29936.0,13794,13440,2022-11-19 06:30:32+00:00,806.0,141.9,163.0,13440,29936.0,,0,1,1206.0,oauth,False,2022,11,5,6,Saturday,7.482629609834313,29.936,224.0,21-42km
891,8136806734,Stromlo 30km,29805.2,10881,10863,2022-11-19 06:30:32+00:00,821.0,165.0,192.0,10863,29805.2,,0,1,1195.0,oauth,False,2022,11,5,6,Saturday,6.074443385717929,29.8052,181.05,21-42km
702,8103665058,Cooks River parkrun - 27:34,5027.6,1654,1654,2022-11-12 08:01:10+00:00,32.0,144.3,151.0,1654,5027.6,parkrun,1,1,498.0,oauth,True,2022,11,5,8,Saturday,5.483066804572095,5.0276000000000005,27.566666666666666,5-10km
892,8103546106,Cookies ,4970.7,1299,1295,2022-11-12 08:01:09+00:00,16.7,165.8,176.0,1295,4970.7,parkrun,1,1,449.0,oauth,True,2022,11,5,8,Saturday,4.342111439703328,4.9707,21.583333333333332,<5km
703,8068810432,Panania parkrun - 23:51,5011.8,1462,1435,2022-11-05 08:01:51+00:00,14.0,152.5,166.0,1435,5011.8,parkrun,1,1,449.0,oauth,True,2022,11,5,8,Saturday,4.772071245194674,5.0118,23.916666666666668,5-10km
893,8033834552,Cookies,4937.8,1276,1276,2022-10-29 08:05:25+00:00,16.8,164.7,175.0,1276,4937.8,parkrun,1,1,467.0,oauth,True,2022,10,5,8,Saturday,4.306911310030108,4.9378,21.266666666666666,<5km
704,8033929586,Wentworth Common parkrun - 24:42,5011.4,1502,1494,2022-10-29 08:03:37+00:00,26.0,145.3,163.0,1494,5011.4,parkrun,1,1,573.0,oauth,True,2022,10,5,8,Saturday,4.968671429141557,5.0114,24.9,5-10km
3124,8004082965,Panorama Punish,6168.3,1894,1894,2022-10-23 08:10:15+00:00,174.0,173.6,185.0,1894,6168.3,,0,1,438.0,oauth,False,2022,10,6,8,Sunday,5.117563456165664,6.1683,31.566666666666666,5-10km
705,7998708971,Rhodes parkrun - 23:51,5034.2,1430,1430,2022-10-22 08:01:16+00:00,13.0,160.3,172.0,1430,5034.2,parkrun,1,1,440.0,oauth,True,2022,10,5,8,Saturday,4.734284162991802,5.0342,23.833333333333332,5-10km
706,7963609722,Greenway parkrun - 27:34,5024.6,1655,1652,2022-10-15 08:01:51+00:00,36.0,145.0,155.0,1652,5024.6,parkrun,1,1,521.0,oauth,True,2022,10,5,8,Saturday,5.479706510634346,5.0246,27.533333333333335,5-10km
894,7963368834,Orange parkrun,4996.5,1299,1299,2022-10-15 08:01:06+00:00,21.7,164.6,176.0,1299,4996.5,parkrun,1,1,535.0,oauth,True,2022,10,5,8,Saturday,4.33303312318623,4.9965,21.65,<5km
707,7933002497,BBBRun 10km 2022 - 48:31,10012.6,2925,2925,2022-10-09 07:20:05+00:00,32.0,150.6,165.0,2925,10012.6,,0,1,880.0,oauth,False,2022,10,6,7,Sunday,4.868865229810439,10.0126,48.75,10-15km
708,7927382869,Cooks River parkrun - 31:08,5014.0,1866,1866,2022-10-08 08:00:39+00:00,30.0,132.7,145.0,1866,5014.0,parkrun,1,1,529.0,oauth,True,2022,10,5,8,Saturday,6.202632628639808,5.014,31.1,5-10km
4181,7896871163,Melbourne Marathon Festival - 21km,21607.2,7196,7102,2022-10-02 08:02:47+00:00,96.5,,,7102,21607.2,,0,1,1176.0,oauth,False,2022,10,6,8,Sunday,5.4781122341935395,21.607200000000002,118.36666666666666,21-42km
895,7891792415,Reboot in Bermagui,5993.2,1660,1660,2022-10-01 09:24:45+00:00,30.3,141.2,180.0,1660,5993.2,,0,1,494.0,oauth,False,2022,10,5,9,Saturday,4.616342966473114,5.9932,27.666666666666668,5-10km
709,7891417774,Sandgate parkrun - 22:59,4998.3,1378,1378,2022-10-01 07:00:20+00:00,21.0,159.0,169.0,1378,4998.3,parkrun,1,1,383.0,oauth,True,2022,10,5,7,Saturday,4.594895597836597,4.9983,22.966666666666665,<5km
495,7825098824,Blackmores Bridge Run,10388.0,2778,2778,2022-09-18 08:04:19+00:00,120.9,,,2778,10388.0,Blackmores Bridge Run,0,1,1007.0,oauth,False,2022,9,6,8,Sunday,4.457065845206007,10.388,46.3,10-15km
896,7825338067,Sydney marathon,42785.2,13700,13645,2022-09-18 07:06:34+00:00,434.2,158.4,178.0,13645,42785.2,,0,1,1231.0,oauth,False,2022,9,6,7,Sunday,5.31531152516914,42.785199999999996,227.41666666666666,>42km
710,7824814496,Blackmores Half Marathon - 1:54:25,21153.9,6866,6778,2022-09-18 06:03:01+00:00,142.0,155.1,163.0,6778,21153.9,,0,1,1096.0,oauth,False,2022,9,6,6,Sunday,5.340228830932673,21.1539,112.96666666666667,21-42km
711,7819449355,Cooks River parkrun - 28:58,5044.3,1738,1738,2022-09-17 08:01:42+00:00,56.0,139.3,148.0,1738,5044.3,parkrun,1,1,496.0,oauth,True,2022,9,5,8,Saturday,5.742455180434682,5.0443,28.966666666666665,5-10km
897,7781866410,Ginninderra parkrun - 150!!,4990.8,1302,1302,2022-09-10 08:01:52+00:00,24.8,175.8,216.0,1302,4990.8,parkrun,1,1,470.0,oauth,True,2022,9,5,8,Saturday,4.348000320589885,4.9908,21.7,<5km
712,7782003649,Cooks River parkrun - 24:04,5022.7,1444,1434,2022-09-10 08:01:10+00:00,34.0,151.1,169.0,1434,5022.7,parkrun,1,1,503.0,oauth,True,2022,9,5,8,Saturday,4.7583968781730945,5.0226999999999995,23.9,5-10km
4327,7749870404,Sydney Half Marathon ,21279.9,4817,4817,2022-09-04 06:32:41+00:00,109.0,160.3,174.0,4817,21279.9,,0,1,1125.0,oauth,False,2022,9,6,6,Sunday,3.772730761579393,21.2799,80.28333333333333,21-42km
898,7744620339,Greenway parkrun - #149,4980.8,1274,1274,2022-09-03 08:02:43+00:00,0.0,161.7,177.0,1274,4980.8,parkrun,1,1,511.0,oauth,True,2022,9,5,8,Saturday,4.263036727701039,4.9808,21.233333333333334,<5km
713,7705302203,New Farm parkrun - 22:54,4973.1,1374,1374,2022-08-27 07:01:32+00:00,8.0,157.9,175.0,1374,4973.1,parkrun,1,1,477.0,oauth,True,2022,8,5,7,Saturday,4.6047736824113725,4.9731000000000005,22.9,<5km
4328,7696731222,3km TT with extras! ,3148.1,678,678,2022-08-25 19:08:34+00:00,19.0,168.8,179.0,678,3148.1,,0,1,416.0,oauth,False,2022,8,3,19,Thursday,3.5894666624313083,3.1481,11.3,<5km
899,7672177896,Bayrun 2022,6777.8,1741,1741,2022-08-21 08:02:05+00:00,25.3,160.3,178.0,1741,6777.8,,0,1,603.0,oauth,False,2022,8,6,8,Sunday,4.281133504480313,6.7778,29.016666666666666,5-10km
714,7633741640,City 2 Surf - 69:18,13898.3,4167,4167,2022-08-14 08:19:31+00:00,216.0,162.9,175.0,4167,13898.3,City2Surf,0,1,1057.0,oauth,False,2022,8,6,8,Sunday,4.997014023297814,13.898299999999999,69.45,10-15km
900,7633643076,City2surf 2022,13918.2,3807,3804,2022-08-14 07:45:42+00:00,189.1,130.8,160.0,3804,13918.2,City2Surf,0,1,1037.0,oauth,False,2022,8,6,7,Sunday,4.555186733916742,13.9182,63.4,10-15km
4329,7633648482,City to Surf,14106.8,3111,3111,2022-08-14 07:45:17+00:00,205.0,170.8,182.0,3111,14106.8,City2Surf,0,1,1073.0,oauth,False,2022,8,6,7,Sunday,3.6755323673689286,14.1068,51.85,10-15km
715,7627963713,Cook River parkrun - 28:01,4995.4,2444,1688,2022-08-13 08:01:00+00:00,34.0,148.9,171.0,1688,4995.4,parkrun,1,1,486.0,oauth,True,2022,8,5,8,Saturday,5.631847966796119,4.9954,28.133333333333333,<5km
716,7589013320,Cooks River Parkrun - 26:38,5004.9,1611,1611,2022-08-06 08:00:09+00:00,29.0,143.5,156.0,1611,5004.9,parkrun,1,1,523.0,oauth,True,2022,8,5,8,Saturday,5.364742552298749,5.004899999999999,26.85,5-10km
717,7550442812,Cooks River parkrun - 24:15,5001.4,1456,1456,2022-07-30 08:01:17+00:00,35.0,151.4,188.0,1456,5001.4,parkrun,1,1,579.0,oauth,True,2022,7,5,8,Saturday,4.851974780394823,5.001399999999999,24.266666666666666,5-10km
901,7551017323,Outback marathon,42149.9,14218,14203,2022-07-30 07:45:04+00:00,176.6,157.9,180.0,14203,42149.9,,0,1,1207.0,oauth,False,2022,7,5,7,Saturday,5.616067100198735,42.1499,236.71666666666667,>42km
4330,7517852587,Sydney Harbour 10,10091.8,2205,2200,2022-07-24 08:00:05+00:00,20.0,170.3,179.0,2200,10091.8,,0,1,1062.0,oauth,False,2022,7,6,8,Sunday,3.63331285466088,10.0918,36.666666666666664,10-15km
718,7512113447,Cooks River Parkrun - 23:35,4972.4,1416,1416,2022-07-23 08:02:34+00:00,23.0,150.8,168.0,1416,4972.4,parkrun,1,1,496.0,oauth,True,2022,7,5,8,Saturday,4.746199018582576,4.9723999999999995,23.6,<5km
719,7480588542,Sutherland 2 Surf - 51:59,11129.9,3121,3121,2022-07-17 07:30:50+00:00,78.0,154.4,172.0,3121,11129.9,,0,1,690.0,oauth,False,2022,7,6,7,Sunday,4.673596947561673,11.1299,52.016666666666666,10-15km
4331,7480721645,Sutherland to Surf ,11136.1,2426,2426,2022-07-17 07:30:05+00:00,75.0,168.3,198.0,2426,11136.1,,0,1,729.0,oauth,False,2022,7,6,7,Sunday,3.6308342537632856,11.1361,40.43333333333333,10-15km
902,7475049068,Wentworth parkrun,5001.7,1268,1265,2022-07-16 08:05:20+00:00,20.9,157.0,179.0,1265,5001.7,parkrun,1,1,546.0,oauth,True,2022,7,5,8,Saturday,4.215233487280991,5.0017,21.083333333333332,5-10km
720,7437309517,Greenway parkrun - 22:28,4981.1,1350,1350,2022-07-09 08:00:28+00:00,9.0,155.5,175.0,1350,4981.1,parkrun,1,1,500.0,oauth,True,2022,7,5,8,Saturday,4.517074541767882,4.9811000000000005,22.5,<5km
903,7437376728,Greenway parkrun,5004.9,1259,1259,2022-07-09 08:00:28+00:00,0.0,159.3,177.0,1259,5004.9,parkrun,1,1,518.0,oauth,True,2022,7,5,8,Saturday,4.192557959865999,5.004899999999999,20.983333333333334,5-10km
904,7400201757,Rhodes parkrun,4977.8,1294,1291,2022-07-02 08:03:30+00:00,6.9,165.6,176.0,1291,4977.8,parkrun,1,1,381.0,oauth,True,2022,7,5,8,Saturday,4.322525345868991,4.9778,21.516666666666666,<5km
4332,7399653791,Gold Coast 1/2 Marathon ,21204.0,4866,4866,2022-07-02 06:00:14+00:00,51.0,166.2,179.0,4866,21204.0,,0,1,1134.0,oauth,False,2022,7,5,6,Saturday,3.824750047160913,21.204,81.1,21-42km
3125,7391792948,Woodies Magic Mile,1597.6,334,334,2022-06-30 19:00:54+00:00,7.0,165.8,186.0,334,1597.6,,0,1,219.0,oauth,False,2022,6,3,19,Thursday,3.484393256551494,1.5976,5.566666666666666,<5km
721,7363422066,Cooks River Parkrun - 22:41,5026.5,1361,1361,2022-06-25 08:01:40+00:00,26.0,152.3,173.0,1361,5026.5,parkrun,1,1,513.0,oauth,True,2022,6,5,8,Saturday,4.512749096455453,5.0265,22.683333333333334,5-10km
3126,7331423938,Cooks River 10K,9923.0,2453,2453,2022-06-19 09:10:04+00:00,35.0,178.2,188.0,2453,9923.0,,0,1,989.0,oauth,False,2022,6,6,9,Sunday,4.120057778225671,9.923,40.88333333333333,5-10km
4333,7331408119,Cooks River Fun Run ,9979.8,2227,2227,2022-06-19 09:10:01+00:00,29.7,169.6,180.0,2227,9979.8,,0,1,1007.0,oauth,False,2022,6,6,9,Sunday,3.7191794090729946,9.9798,37.11666666666667,5-10km
722,7325909452,St Peters parkrun - 28:39,5002.7,1727,1727,2022-06-18 08:03:46+00:00,61.0,145.7,171.0,1727,5002.7,parkrun,1,1,571.0,oauth,True,2022,6,5,8,Saturday,5.753559744404688,5.0027,28.783333333333335,5-10km
723,7287943637,Cooks River Parkrun - 24:15,4999.8,1455,1455,2022-06-11 08:02:53+00:00,36.0,148.9,169.0,1455,4999.8,parkrun,1,1,476.0,oauth,True,2022,6,5,8,Saturday,4.85019400776031,4.9998000000000005,24.25,<5km
724,7256039102,Wollongong 10km - 48:30,10011.9,2924,2924,2022-06-05 07:37:25+00:00,49.0,153.1,169.0,2924,10011.9,,0,1,831.0,oauth,False,2022,6,6,7,Sunday,4.8675409595914205,10.011899999999999,48.733333333333334,10-15km
4334,7256041279,Wollongong Running Festival ,9978.9,2306,2306,2022-06-05 07:37:18+00:00,44.7,167.1,181.0,2306,9978.9,,0,1,869.0,oauth,False,2022,6,6,7,Sunday,3.8514599137513486,9.9789,38.43333333333333,5-10km
905,7250369697,Cookies,4967.9,1274,1274,2022-06-04 08:02:43+00:00,16.8,163.7,176.0,1274,4967.9,parkrun,1,1,446.0,oauth,True,2022,6,5,8,Saturday,4.274106429946927,4.967899999999999,21.233333333333334,<5km
3127,7250198119,Striders Lane Cove 10k,9755.0,2447,2447,2022-06-04 07:00:05+00:00,121.0,171.3,183.0,2447,9755.0,,0,1,1000.0,oauth,False,2022,6,5,7,Saturday,4.180762002391935,9.755,40.78333333333333,5-10km
725,7213183840,Morning Run - Cooks River Parkrun - 24:40,4980.7,1479,1479,2022-05-28 08:00:37+00:00,27.0,141.9,173.0,1479,4980.7,parkrun,1,1,480.0,oauth,True,2022,5,5,8,Saturday,4.9491035396631,4.9807,24.65,<5km
906,7213205691,Cookies,4945.3,1293,1288,2022-05-28 08:00:36+00:00,16.7,154.5,172.0,1288,4945.3,parkrun,1,1,485.0,oauth,True,2022,5,5,8,Saturday,4.340821925194965,4.9453000000000005,21.466666666666665,<5km
3128,7181302872,Woodies Bay Run Handicap,6866.7,1643,1643,2022-05-22 07:47:50+00:00,24.0,169.0,187.0,1643,6866.7,,0,1,624.0,oauth,False,2022,5,6,7,Sunday,3.987844719200392,6.8667,27.383333333333333,5-10km
4335,7181315691,Woodstock Runners Handicap Race ,6804.6,1533,1533,2022-05-22 07:30:26+00:00,25.7,164.4,177.0,1533,6804.6,,0,1,658.0,oauth,False,2022,5,6,7,Sunday,3.75481292067131,6.804600000000001,25.55,5-10km
726,7175899806,Morning Run - Cooks River Parkrun - 26:31,5008.0,1592,1592,2022-05-21 08:02:35+00:00,27.0,149.8,161.0,1592,5008.0,parkrun,1,1,472.0,oauth,True,2022,5,5,8,Saturday,5.298189563365282,5.008,26.533333333333335,5-10km
727,7143674350,Morning Run - SMH Half - 1:57:41,21840.3,7064,7009,2022-05-15 07:21:43+00:00,231.0,159.3,168.0,7009,21840.3,,0,1,1122.0,oauth,False,2022,5,6,7,Sunday,5.348675002937994,21.8403,116.81666666666666,21-42km
907,7143496848,SMH HM,21445.5,6334,6325,2022-05-15 06:56:21+00:00,462.3,169.8,184.0,6325,21445.5,,0,1,1150.0,oauth,False,2022,5,6,6,Sunday,4.915561151135048,21.4455,105.41666666666667,21-42km
728,7099428942,Morning Run - Cooks River Parkrun - 25:52,5014.6,1552,1552,2022-05-07 08:02:30+00:00,40.0,142.2,157.0,1552,5014.6,parkrun,1,1,504.0,oauth,True,2022,5,5,8,Saturday,5.158271181483402,5.014600000000001,25.866666666666667,5-10km
908,7099383638,Cookies,4971.9,1279,1276,2022-05-07 08:02:27+00:00,17.0,161.6,180.0,1276,4971.9,parkrun,1,1,470.0,oauth,True,2022,5,5,8,Saturday,4.277372164900072,4.9719,21.266666666666666,<5km
729,7067413065,Morning Run - Sydney 10 - 48:17,10001.5,2927,2922,2022-05-01 07:40:09+00:00,36.0,157.9,170.0,2922,10001.5,,0,1,777.0,oauth,False,2022,5,6,7,Sunday,4.869269609558566,10.0015,48.7,10-15km
3129,7067294948,Sydney 10,10029.5,2377,2377,2022-05-01 07:39:58+00:00,25.0,173.1,186.0,2377,10029.5,,0,1,776.0,oauth,False,2022,5,6,7,Sunday,3.9500141249979226,10.0295,39.61666666666667,10-15km
4336,7067235837,Sydney 10,10043.1,2163,2163,2022-05-01 07:20:04+00:00,114.4,164.3,176.0,2163,10043.1,,0,1,801.0,oauth,False,2022,5,6,7,Sunday,3.5895291294520613,10.0431,36.05,10-15km
909,7024828516,Greenway parkrun,5002.9,1258,1255,2022-04-23 08:02:06+00:00,0.0,166.1,177.0,1255,5002.9,parkrun,1,1,488.0,oauth,True,2022,4,5,8,Saturday,4.180908406457589,5.0028999999999995,20.916666666666668,5-10km
910,6988048821,Wildflower parkrun,4774.7,1398,1394,2022-04-16 08:00:46+00:00,119.5,159.7,177.0,1394,4774.7,parkrun,1,1,532.0,oauth,True,2022,4,5,8,Saturday,4.865925258829525,4.7747,23.233333333333334,<5km
730,6988040736,Morning Run - Cooks River Parkrun - 24:08,5003.5,1449,1449,2022-04-16 08:00:09+00:00,29.0,145.4,171.0,1449,5003.5,parkrun,1,1,499.0,oauth,True,2022,4,5,8,Saturday,4.826621365044469,5.0035,24.15,5-10km
3130,6956713657,Canberra Half Marathon,21259.4,5384,5384,2022-04-10 07:50:10+00:00,117.0,171.6,182.0,5384,21259.4,,0,1,1123.0,oauth,False,2022,4,6,7,Sunday,4.220877980250305,21.259400000000003,89.73333333333333,21-42km
3131,6922373139,Running Stars 10K,9736.6,2469,2469,2022-04-03 07:30:08+00:00,16.0,177.2,186.0,2469,9736.6,,0,1,881.0,oauth,False,2022,4,6,7,Sunday,4.226321303124293,9.736600000000001,41.15,5-10km
911,6844968552,Greenway parkrun,5001.1,1285,1285,2022-03-19 08:00:56+00:00,0.0,168.0,177.0,1285,5001.1,parkrun,1,1,521.0,oauth,True,2022,3,5,8,Saturday,4.282391207267734,5.0011,21.416666666666668,5-10km
912,6809100282,Cookies,4947.8,1316,1313,2022-03-12 08:02:02+00:00,16.7,165.1,175.0,1313,4947.8,parkrun,1,1,440.0,oauth,True,2022,3,5,8,Saturday,4.42284112804344,4.9478,21.883333333333333,<5km
731,6773761495,Stromlo 30km,29953.1,12687,12464,2022-03-05 07:30:10+00:00,803.0,147.5,165.0,12464,29953.1,,0,1,1203.0,oauth,False,2022,3,5,7,Saturday,6.93528660917679,29.9531,207.73333333333332,21-42km
3132,6773118319,Striders Lane Cove 10K,9720.4,2564,2564,2022-03-05 07:03:34+00:00,115.0,169.7,183.0,2564,9720.4,,0,1,1008.0,oauth,False,2022,3,5,7,Saturday,4.39625255476455,9.7204,42.733333333333334,5-10km
913,6773604374,Stromlo 30km,29838.9,11723,11654,2022-03-05 06:50:09+00:00,830.7,165.5,199.0,11654,29838.9,,0,1,1201.0,oauth,False,2022,3,5,6,Saturday,6.509399922025722,29.838900000000002,194.23333333333332,21-42km
732,6737637233,Morning Run - GreenwayParkrun - 22:30,5019.9,1351,1351,2022-02-26 08:01:59+00:00,6.0,150.5,176.0,1351,5019.9,parkrun,1,1,521.0,oauth,True,2022,2,5,8,Saturday,4.4854811184817756,5.0199,22.516666666666666,5-10km
3133,6708331301,Striders Equaliser trail race,13730.9,4463,4463,2022-02-20 07:04:25+00:00,338.0,170.0,183.0,4463,13730.9,,0,1,1095.0,oauth,False,2022,2,6,7,Sunday,5.417221983506787,13.7309,74.38333333333334,10-15km
733,6680939168,Evening Run - Woodstock Runners - Monday Night Trackwork - 3km TT,3026.7,786,786,2022-02-14 18:55:29+00:00,31.0,154.8,172.0,786,3026.7,,0,1,311.0,oauth,False,2022,2,0,18,Monday,4.328146165791126,3.0267,13.1,<5km
734,6668195289,Morning Run - Dolls Point Parkrun - 22:37,4999.3,1356,1356,2022-02-12 08:03:26+00:00,14.0,153.2,172.0,1356,4999.3,parkrun,1,1,340.0,oauth,True,2022,2,5,8,Saturday,4.520632888604405,4.9993,22.6,<5km
735,6631464450,Sun Run - Dee Why to Manly - 48:37,10021.2,2918,2907,2022-02-05 06:16:07+00:00,116.0,163.2,175.0,2907,10021.2,,0,1,774.0,oauth,False,2022,2,5,6,Saturday,4.8347503293018805,10.0212,48.45,10-15km
3134,6588328859,Woodies Magic Mile,1702.2,348,348,2022-01-27 19:05:35+00:00,10.0,172.7,184.0,348,1702.2,,0,1,239.0,oauth,False,2022,1,3,19,Thursday,3.4073551874045354,1.7022,5.8,<5km
914,6523893650,Cookies,4964.0,1331,1331,2022-01-15 08:00:30+00:00,16.7,167.4,177.0,1331,4964.0,parkrun,1,1,490.0,oauth,True,2022,1,5,8,Saturday,4.4688423314531285,4.964,22.183333333333334,<5km
3135,6488022603,Wentworth Common Parkrun,4949.8,1243,1243,2022-01-08 08:05:28+00:00,21.0,170.2,185.0,1243,4949.8,parkrun,1,1,559.0,oauth,True,2022,1,5,8,Saturday,4.18535429040904,4.9498,20.716666666666665,<5km
915,6488111783,Batemans Bay parkrun,5000.5,1289,1289,2022-01-08 08:00:44+00:00,8.0,165.4,179.0,1289,5000.5,parkrun,1,1,371.0,oauth,True,2022,1,5,8,Saturday,4.296237042962371,5.0005,21.483333333333334,5-10km
916,6453342588,Batemans Bay parkrun,5000.4,1281,1277,2022-01-01 07:59:15+00:00,9.5,165.7,198.0,1277,5000.4,parkrun,1,1,410.0,oauth,True,2022,1,5,7,Saturday,4.256326160573821,5.0004,21.283333333333335,5-10km
917,6423870417,Cookies Christmas Covid-return parkrun,4987.8,1301,1301,2021-12-25 07:59:25+00:00,16.8,166.0,179.0,1301,4987.8,parkrun,1,1,451.0,oauth,True,2021,12,5,7,Saturday,4.347274015263911,4.9878,21.683333333333334,<5km
736,6396037021,Morning Run - Casula Parkrun - 22:46,5044.4,1365,1365,2021-12-18 08:03:41+00:00,21.0,152.2,171.0,1365,5044.4,parkrun,1,1,503.0,oauth,True,2021,12,5,8,Saturday,4.509951629529776,5.0443999999999996,22.75,5-10km
737,6343891137,Morning Run - Sydney Harbour 10,10166.1,2667,2663,2021-12-05 08:02:55+00:00,13.0,166.1,177.0,2663,10166.1,,0,1,1025.0,oauth,False,2021,12,6,8,Sunday,4.365817111117669,10.1661,44.38333333333333,10-15km
918,6343868305,Sydney Harbour 10km,10115.7,2576,2571,2021-12-05 08:00:48+00:00,29.8,169.6,177.0,2571,10115.7,,0,1,981.0,oauth,False,2021,12,6,8,Sunday,4.235989600324248,10.1157,42.85,10-15km
738,6320629362,Evening Run - Woodstock Runners - Magic Mile - Time = 6:09,1637.5,384,381,2021-11-29 19:06:40+00:00,6.0,144.3,179.0,381,1637.5,,0,1,171.0,oauth,False,2021,11,0,19,Monday,3.877862595419847,1.6375,6.35,<5km
739,6249913035,Afternoon Run - Community 3km,3230.2,722,722,2021-11-13 16:23:15+00:00,3.0,158.3,177.0,722,3230.2,,0,1,388.0,oauth,False,2021,11,5,16,Saturday,3.725259529853673,3.2302,12.033333333333333,<5km
740,6204188244,Lunch Run - 3km TT,3013.0,689,689,2021-11-03 11:46:51+00:00,17.0,165.2,172.0,689,3013.0,,0,1,397.0,oauth,False,2021,11,2,11,Wednesday,3.811262307777409,3.013,11.483333333333333,<5km
741,6189377463,Morning Run -Bay Run Woodstock Handicap 7km,6950.1,1821,1821,2021-10-31 07:40:33+00:00,24.0,160.4,176.0,1821,6950.1,,0,1,625.0,oauth,False,2021,10,6,7,Sunday,4.366843642537518,6.9501,30.35,5-10km
919,6189398012,Woodies bayrun handicap,6882.4,1774,1774,2021-10-31 07:30:01+00:00,25.7,153.3,181.0,1774,6882.4,,0,1,637.0,oauth,False,2021,10,6,7,Sunday,4.29598202177535,6.8824,29.566666666666666,5-10km
742,6171923663,Lunch Run - 20:11,5010.2,1214,1214,2021-10-27 12:11:35+00:00,19.0,165.6,176.0,1214,5010.2,,0,1,678.0,oauth,False,2021,10,2,12,Wednesday,4.038428272989767,5.0102,20.233333333333334,5-10km
3136,6156611070,Running Stars 5K ⭐️,4895.8,1219,1219,2021-10-24 07:36:32+00:00,7.0,172.9,188.0,1219,4895.8,,0,1,432.0,oauth,False,2021,10,6,7,Sunday,4.1498154881054505,4.8958,20.316666666666666,<5km
920,6054829785,Virtual marathon,42449.1,13676,13659,2021-10-03 06:59:41+00:00,61.9,153.3,174.0,13659,42449.1,,0,1,1311.0,oauth,False,2021,10,6,6,Sunday,5.362893441792641,42.4491,227.65,>42km
743,6049241388,Morning Run - The Ben Faulkner 10k Invitational TT - Tempe Tim Pace Team,10017.1,2656,2656,2021-10-02 07:16:29+00:00,10.0,149.8,171.0,2656,10017.1,,0,1,828.0,oauth,False,2021,10,5,7,Saturday,4.419109988586183,10.017100000000001,44.266666666666666,10-15km
744,6009515637,Lunch Run - (not) Thursday Night Trackwork - Magic Mile TT,1623.8,352,352,2021-09-24 12:10:49+00:00,14.0,141.3,149.0,352,1623.8,,0,1,230.0,oauth,False,2021,9,4,12,Friday,3.6129244159789793,1.6238,5.866666666666666,<5km
745,5999268827,Afternoon Run - (not) Airport Parkrun,5011.1,1258,1258,2021-09-22 13:05:46+00:00,9.0,162.3,176.0,1258,5011.1,parkrun,1,1,388.0,oauth,True,2021,9,2,13,Wednesday,4.184044753979498,5.011100000000001,20.966666666666665,5-10km
746,5885684385,Lunch Run - (not) Monday Night Trackwork - 3km TT,3000.4,733,733,2021-09-01 11:56:20+00:00,7.0,159.9,181.0,733,3000.4,,0,1,231.0,oauth,False,2021,9,2,11,Wednesday,4.0716793316446696,3.0004,12.216666666666667,<5km
3137,5826287892,Richmond Harriers Virtual 5000,5000.9,1206,1206,2021-08-21 12:22:33+00:00,7.0,179.2,190.0,1206,5000.9,,0,1,663.0,oauth,False,2021,8,5,12,Saturday,4.01927653022456,5.0009,20.1,5-10km
921,5794151422,Kipchoge Challenge,24375.9,7718,7715,2021-08-15 10:01:02+00:00,33.9,167.1,188.0,7715,24375.9,,0,1,1159.0,oauth,False,2021,8,6,10,Sunday,5.275018905284865,24.3759,128.58333333333334,21-42km
755,5492946565,Morning Run - Cooks River Parkrun - 21:58,4986.6,1318,1318,2021-06-19 08:01:35+00:00,24.0,138.1,180.0,1318,4986.6,parkrun,1,1,519.0,oauth,True,2021,6,5,8,Saturday,4.405139106137782,4.9866,21.966666666666665,<5km
4337,5484059983,The Mile,1651.0,334,334,2021-06-17 19:05:51+00:00,7.0,131.8,141.0,334,1651.0,,0,1,229.0,oauth,False,2021,6,3,19,Thursday,3.371693922875025,1.651,5.566666666666666,<5km
757,5453974468,Morning Run - Cooks River Parkrun - 22:41,5026.0,1369,1366,2021-06-12 08:01:37+00:00,27.0,140.4,164.0,1366,5026.0,parkrun,1,1,541.0,oauth,True,2021,6,5,8,Saturday,4.52977848521024,5.026,22.766666666666666,5-10km
